offer_id,agency,property_category,property_type,condition,location_district,location_area,area_price_category,area_price_index,price_m2,segment_avg_price,pricing_index,agency_listings,all_listings
JuZhO-rErgT,"SLNOVRAT, s.r.o.",house,"large house","partially renovated","okres Čadca","Vysoká nad Kysucou","very cheap",-45.14,576.47,576.47,0.0000,1,1
JuD5uzQaJoc,"SLNOVRAT, s.r.o.",house,"large house","under construction","okres Čadca",Staškov,cheap,-22.98,1035.98,1035.98,0.0000,1,1
Ju-Vs-ZZEsP,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",NULL,NULL,NULL,52.36,52.36,0.0000,1,1
JuuPfKXcC_S,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Horelica,cheap,-25.19,75.00,75.00,0.0000,1,1
JuIlHogl4wQ,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Predmier,"very cheap",-42.95,38.00,38.00,0.0000,1,1
JuBBCee0nxo,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Raková,cheap,-22.06,26.00,54.85,-0.5260,3,8
Jug0yKTQ2pn,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Raková,cheap,-22.06,55.00,54.85,0.0027,3,8
Ju4d7oCmzgt,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Raková,cheap,-22.06,60.00,54.85,0.0939,3,8
Jur2dnOd-h4,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Rieka,cheap,-35.46,25.00,74.33,-0.6637,1,3
JuPITfSI3H0,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Staškov,cheap,-22.98,18.21,23.90,-0.2381,2,3
JuC5HWpBoue,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Staškov,cheap,-22.98,26.50,23.90,0.1088,2,3
JuhCsanvxln,"SLNOVRAT, s.r.o.",land,"large plot",NULL,"okres Čadca",Svrčinovec,"very cheap",-51.62,62.70,58.04,0.0803,1,2
JuWqe9aFJtO,"SLNOVRAT, s.r.o.",house,"medium house","fully renovated","okres Čadca",Makov,"very cheap",-43.27,NULL,2606.21,NULL,1,2
JuAHn1RYaaM,"SLNOVRAT, s.r.o.",house,"medium house","new construction","okres Čadca",Korňa,"very cheap",-45.15,1950.00,1950.00,0.0000,1,1
Juw-gEYpFG_,"SLNOVRAT, s.r.o.",house,"medium house","new construction","okres Čadca",Milošová,cheap,-29.40,1533.33,1533.33,0.0000,1,1
JuwBtG9o2r1,"SLNOVRAT, s.r.o.",house,"medium house","new construction","okres Čadca","Nová Bystrica",cheap,-25.30,1472.18,1472.18,0.0000,1,1
Ju2VjIyIlVx,"SLNOVRAT, s.r.o.",house,"medium house","partially renovated","okres Čadca",Klokočov,"very cheap",-42.36,825.00,825.00,0.0000,1,1
JudwE3rIvVz,"SLNOVRAT, s.r.o.",house,"medium house","under construction","okres Čadca",Oščadnica,cheap,-22.04,1449.44,1449.44,0.0000,1,1
JuRFzODyKkv,"SLNOVRAT, s.r.o.",house,"medium house",unrenovated,"okres Čadca",NULL,NULL,NULL,NULL,NULL,NULL,1,1
JumgYXab6nd,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Klokočov,"very cheap",-42.36,41.00,39.68,0.0333,1,2
JuUi2C1CE8-,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Predmier,"very cheap",-42.95,38.87,50.67,-0.2329,3,4
JuTN7hEMhfs,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Predmier,"very cheap",-42.95,38.40,50.67,-0.2422,3,4
Ju-0W9ug2Ol,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Predmier,"very cheap",-42.95,38.41,50.67,-0.2420,3,4
Jue9eL-lcIx,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Raková,cheap,-22.06,116.64,74.40,0.5677,2,7
Juk20aBZ0Ls,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Raková,cheap,-22.06,55.00,74.40,-0.2608,2,7
JusbhL9UXOL,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Staškov,cheap,-22.98,35.21,54.13,-0.3495,1,5
JunsxT9D57Y,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Čadca",Svrčinovec,"very cheap",-51.62,67.39,67.45,-0.0009,1,2
JuX4tTXYKir,"SLNOVRAT, s.r.o.",land,"medium plot",NULL,"okres Kysucké Nové Mesto","Horný Vadičov",average,-5.28,35.21,46.88,-0.2489,1,4
JuMvZKQOSvd,"SLNOVRAT, s.r.o.",land,"small plot",NULL,"okres Bytča","Veľké Rovné",average,-9.95,575.45,575.45,0.0000,1,1
JuTbm-HYgXk,"SLNOVRAT, s.r.o.",land,"small plot",NULL,"okres Čadca",NULL,NULL,NULL,125.87,125.87,0.0000,1,1
Ju8Esr41W6Y,"SLNOVRAT, s.r.o.",land,"small plot",NULL,"okres Čadca",Oščadnica,cheap,-22.04,NULL,89.80,NULL,4,8
JuiaMHS2a8S,"SLNOVRAT, s.r.o.",land,"small plot",NULL,"okres Čadca",Oščadnica,cheap,-22.04,67.53,89.80,-0.2480,4,8
Ju-SZF8QBN4,"SLNOVRAT, s.r.o.",land,"small plot",NULL,"okres Čadca",Oščadnica,cheap,-22.04,56.10,89.80,-0.3753,4,8
JuVP0HZPxQP,"SLNOVRAT, s.r.o.",land,"small plot",NULL,"okres Čadca",Oščadnica,cheap,-22.04,85.63,89.80,-0.0464,4,8
Jui1yUD8ZRT,"SLNOVRAT, s.r.o.",land,"small plot",NULL,"okres Čadca",Predmier,"very cheap",-42.95,91.67,91.67,0.0000,1,1
Ju0N6saLXmx,"Slovak Estate s.r.o.",land,"extra large plot",NULL,"okres Bytča",Petrovice,"very cheap",-66.92,34.85,34.85,0.0000,1,1
JuUiQvR03zd,"Stanislav Motyčík - MK",land,"large plot",NULL,"okres Žilina",Hôrky,expensive,24.36,200.00,202.50,-0.0123,1,2
JuGmc6FHo9t,"Stanislav Motyčík - MK",house,"medium house","new construction","okres Bytča","Hliník nad Váhom",expensive,6.88,2570.97,2659.63,-0.0333,1,8
JuVYoseZcjb,"Stanislav Slovák",house,"medium house","fully renovated","okres Čadca","Vysoká nad Kysucou","very cheap",-45.14,1035.00,1056.67,-0.0205,1,3
Ju0XKwDGI6a,"STAREA, s. r. o.",apartment,"2-room apartment","fully renovated","okres Žilina","Staré mesto",expensive,25.24,2257.73,2789.29,-0.1906,1,15
JujxzbLeFDf,"STAREA, s. r. o.",apartment,"2-room apartment","new construction","okres Žilina","Rajecké Teplice",expensive,5.08,3058.63,3298.33,-0.0727,2,5
Juea9VaEEz4,"STAREA, s. r. o.",apartment,"2-room apartment","new construction","okres Žilina","Rajecké Teplice",expensive,5.08,3033.44,3298.33,-0.0803,2,5
JuNxbiZtMJl,"StorkReal s. r. o.",apartment,"2-room apartment","partially renovated","okres Žilina",Hliny,expensive,11.48,2983.87,2605.70,0.1451,1,6
JuyhufYl9nJ,"StorkReal s. r. o.",apartment,"4-room apartment","under construction","okres Žilina",Ďurčiná,"very cheap",-51.64,1217.66,1217.66,0.0000,1,1
Ju6B6hGeR8q,"StorkReal s. r. o.",house,"large house","partially renovated","okres Žilina",Rajec,average,-11.29,900.00,1066.32,-0.1560,2,5
JuQ_edW4pqG,"StorkReal s. r. o.",house,"large house","partially renovated","okres Žilina",Rajec,average,-11.29,1000.00,1066.32,-0.0622,2,5
JuUtmIZFvND,"StorkReal s. r. o.",house,"large house",unrenovated,"okres Žilina",Zbyňov,expensive,20.98,1125.00,1125.00,0.0000,1,1
JutcLxhDE3o,"StorkReal s. r. o.",land,"large plot",NULL,"okres Žilina",Kunerad,expensive,8.95,61.41,61.41,0.0000,1,1
Ju2Af8_9s5q,"StorkReal s. r. o.",house,"medium house","partially renovated","okres Žilina","Rajecké Teplice",expensive,5.08,1317.57,1317.57,0.0000,1,1
JupqlbF43-v,"StorkReal s. r. o.",house,"medium house",unrenovated,"okres Bytča","Veľké Rovné",average,-9.95,833.33,733.33,0.1364,1,2
JuK4j_sbxpH,"StorkReal s. r. o.",land,"medium plot",NULL,"okres Žilina",Kľače,cheap,-28.52,70.04,70.01,0.0004,1,4
JuFHiiWQjoz,"StorkReal s. r. o.",land,"medium plot",NULL,"okres Žilina","Veľká Čierna",cheap,-18.71,NULL,52.44,NULL,1,2
Ju4g9YHwdlx,"StorkReal s. r. o.",land,"medium plot",NULL,"okres Žilina",Zbyňov,expensive,20.98,80.00,90.00,-0.1111,1,2
JupQvlRFk0k,"StorkReal s. r. o.",land,"small plot",NULL,"okres Žilina",Kunerad,expensive,8.95,49.00,49.00,0.0000,1,1
JurPtkmJGHM,"StorkReal s. r. o.",land,"small plot",NULL,"okres Žilina",Trnové,premium,40.34,430.33,296.78,0.4500,1,6
JutBiDVPJVF,"StorkReal s. r. o.",land,"small plot",NULL,"okres Žilina",Višňové,expensive,22.64,159.95,205.96,-0.2234,1,4
JuMi-Tt27An,"STRATEGIC REALITY",apartment,"2-room apartment","new construction","okres Liptovský Mikuláš",Palúdzka,expensive,7.35,3210.24,3107.59,0.0330,2,2
JuPbmK8oIXM,"STRATEGIC REALITY",apartment,"2-room apartment","new construction","okres Liptovský Mikuláš",Palúdzka,expensive,7.35,3004.94,3107.59,-0.0330,2,2
JuUW30jCiXY,"sunnyreal s.r.o.",apartment,"3-room apartment","fully renovated","okres Liptovský Mikuláš",Podbreziny,expensive,13.11,2364.86,2351.18,0.0058,1,3
JuMQiZOnaxz,"Svoboda&Williams Slovakia s.r.o.",apartment,"2-room apartment","new construction","okres Turčianske Teplice",Stred,cheap,-16.60,NULL,4070.92,NULL,1,4
Juo05IpENrn,"Svoboda&Williams Slovakia s.r.o.",apartment,"3-room apartment","new construction","okres Liptovský Mikuláš",Demänová,premium,36.87,6527.78,5448.71,0.1980,1,2
JuM_aepmWiE,"Svoboda&Williams Slovakia s.r.o.",land,"extra large plot",NULL,"okres Martin",Sučany,cheap,-19.13,96.35,96.35,0.0000,1,1
JuZHBvu_y5k,"T.S.reality, s.r.o.",land,"large plot",NULL,"okres Žilina","Lietavská Lúčka",average,0.73,120.00,120.00,0.0000,1,1
JuPk491VBKN,"TARGETreal s. r. o.",house,NULL,"partially renovated","okres Žilina",Stráňavy,premium,50.92,NULL,NULL,NULL,1,1
Jun_xJ64Vjc,"TARGETreal s. r. o.",house,NULL,unrenovated,"okres Žilina",Konská,average,-12.32,NULL,NULL,NULL,1,1
JuAo_CCFbGo,"TARGETreal s. r. o.",apartment,"1-room apartment","new construction","okres Martin",Priekopa,premium,55.82,3155.26,3229.12,-0.0229,1,3
JudWP4utpDg,"TARGETreal s. r. o.",apartment,"1-room apartment","partially renovated","okres Čadca",Centrum,cheap,-15.46,3469.18,3469.18,0.0000,1,1
JuDDQHUehhw,"TARGETreal s. r. o.",apartment,"1-room apartment","partially renovated","okres Turčianske Teplice",Stred,cheap,-16.60,2113.46,2113.46,0.0000,1,1
JupinWd8ZQVD,"TARGETreal s. r. o.",apartment,"2-room apartment","fully renovated","okres Žilina","Staré mesto",expensive,25.24,2750.00,2789.29,-0.0141,1,15
JuOBBX6-RMz,"TARGETreal s. r. o.",apartment,"2-room apartment","new construction","okres Martin",Stred,expensive,19.38,2500.00,2769.70,-0.0974,1,6
Ju3mlVUzkyZ,"TARGETreal s. r. o.",apartment,"2-room apartment","new construction","okres Martin",Sučany,cheap,-19.13,2500.00,2500.00,0.0000,1,1
JukBZSTP0a5,"TARGETreal s. r. o.",apartment,"2-room apartment","new construction","okres Turčianske Teplice",Stred,cheap,-16.60,3180.00,4070.92,-0.2188,2,4
Ju3mlopyrCW,"TARGETreal s. r. o.",apartment,"2-room apartment","new construction","okres Turčianske Teplice",Stred,cheap,-16.60,NULL,4070.92,NULL,2,4
Ju5NSmHtePH,"TARGETreal s. r. o.",apartment,"3-room apartment","fully renovated","okres Martin",Záturčie,average,-12.61,1741.57,2026.99,-0.1408,1,3
Ju6Fxzj1aPV,"TARGETreal s. r. o.",apartment,"3-room apartment","fully renovated","okres Turčianske Teplice",Stred,cheap,-16.60,1791.67,1791.67,0.0000,1,1
JufWdbgp6A3,"TARGETreal s. r. o.",apartment,"3-room apartment","new construction","okres Martin",Stred,expensive,19.38,1960.78,2616.54,-0.2506,1,4
JuWLCChouGh,"TARGETreal s. r. o.",apartment,"3-room apartment","new construction","okres Martin",Sučany,cheap,-19.13,1960.78,1960.78,0.0000,1,1
JucFUY5N5xW,"TARGETreal s. r. o.",apartment,"3-room apartment","partially renovated","okres Martin",Priekopa,premium,55.82,1687.50,1687.50,0.0000,1,2
Juy4b8nUUh5,"TARGETreal s. r. o.",apartment,"3-room apartment","partially renovated","okres Žilina",Hájik,expensive,5.43,2527.78,2295.79,0.1011,2,3
JumaaMybJmZ,"TARGETreal s. r. o.",apartment,"3-room apartment","partially renovated","okres Žilina",Hájik,expensive,5.43,2430.56,2295.79,0.0587,2,3
JuM_6zn3dEU,"TARGETreal s. r. o.",apartment,"4-room apartment","fully renovated","okres Martin",Ľadoveň,average,-5.00,2415.73,2294.18,0.0530,1,2
JuNRFKe9B5N6,"TARGETreal s. r. o.",apartment,"4-room apartment","new construction","okres Martin",Sučany,cheap,-19.13,1863.00,1863.00,0.0000,1,1
JucJbLC42bG,"TARGETreal s. r. o.",apartment,"5+ room apartment","partially renovated","okres Žilina",Hájik,expensive,5.43,2448.28,2448.28,0.0000,1,1
JuJVlSLNzUp,"TARGETreal s. r. o.",house,"extra large house","fully renovated","okres Turčianske Teplice","Horná Štubňa",cheap,-30.38,837.84,831.42,0.0077,1,2
JuZgj6k1S7C,"TARGETreal s. r. o.",house,"extra large house","partially renovated","okres Martin",Stráne,average,-0.90,718.10,635.41,0.1301,1,5
JuvbAAJAVQ8,"TARGETreal s. r. o.",house,"extra large house",unrenovated,"okres Turčianske Teplice",Stred,cheap,-16.60,NULL,104.17,NULL,1,2
JuGs0JNeT94,"TARGETreal s. r. o.",land,"extra large plot",NULL,"okres Liptovský Mikuláš","Liptovská Anna",average,-4.78,100.00,100.00,0.0000,1,3
JuAOp73hEtJ,"TARGETreal s. r. o.",land,"extra large plot",NULL,"okres Turčianske Teplice",Bodorová,"very cheap",-84.52,15.81,15.81,0.0000,1,1
Juy-j07S1W7,"TARGETreal s. r. o.",apartment,"holiday apartment","new construction","okres Turčianske Teplice",Stred,cheap,-16.60,NULL,NULL,NULL,1,1
Juv2ewXXJKK,"TARGETreal s. r. o.",house,"large house","fully renovated","okres Martin","Karvaša a Bláhovca",average,-11.99,1300.00,986.21,0.3182,1,2
JuZg89p6Hy7,"TARGETreal s. r. o.",house,"large house","fully renovated","okres Žilina",Terchová,expensive,17.29,1608.65,1635.10,-0.0162,1,4
JuifoQkrLih,"TARGETreal s. r. o.",house,"large house","new construction","okres Kysucké Nové Mesto","Horný Vadičov",average,-5.28,1548.81,1825.46,-0.1516,1,4
JuRjgYMudUi,"TARGETreal s. r. o.",house,"large house","partially renovated","okres Bytča",Kotešová,expensive,16.48,933.33,933.33,0.0000,1,1
JuS_u3LjF53,"TARGETreal s. r. o.",house,"large house","partially renovated","okres Martin",Stráne,average,-0.90,NULL,1396.00,NULL,1,4
JuHZ1_tqsoJ,"TARGETreal s. r. o.",house,"large house","partially renovated","okres Turčianske Teplice",Háj,"very cheap",-71.62,493.75,493.75,0.0000,1,1
JueNBBfFeD4,"TARGETreal s. r. o.",house,"large house","partially renovated","okres Žilina",Varín,average,-1.75,1577.01,1577.01,0.0000,1,1
JuWoB6KY-Fv,"TARGETreal s. r. o.",house,"large house","under construction","okres Žilina","Teplička nad Váhom",premium,48.91,2584.27,2584.27,0.0000,1,1
JuDeBj46p9m,"TARGETreal s. r. o.",house,"large house",unrenovated,"okres Turčianske Teplice",Stred,cheap,-16.60,1062.22,1062.22,0.0000,1,2
JuYo9zvFOwy,"TARGETreal s. r. o.",house,"large house",unrenovated,"okres Žilina",Divina,expensive,16.28,1083.33,1083.33,0.0000,1,1
JuFh6vU7_2A,"TARGETreal s. r. o.",house,"large house",unrenovated,"okres Žilina","Teplička nad Váhom",premium,48.91,2920.21,2920.21,0.0000,1,1
Jufy8CKURgq,"TARGETreal s. r. o.",house,"large house",unrenovated,"okres Žilina",Terchová,expensive,17.29,813.33,1062.92,-0.2348,1,2
JuG7FW7c5Gb,"TARGETreal s. r. o.",land,"large plot",NULL,"okres Martin","Karvaša a Bláhovca",average,-11.99,208.33,208.33,0.0000,1,1
Jul0O76BpGg,"TARGETreal s. r. o.",land,"large plot",NULL,"okres Martin",Stráne,average,-0.90,201.95,201.95,0.0000,1,1
JucfeqPEDUI,"TARGETreal s. r. o.",land,"large plot",NULL,"okres Turčianske Teplice",Jazernica,"very cheap",-54.82,59.00,59.00,0.0000,1,1
JunJu6IyBiX,"TARGETreal s. r. o.",land,"large plot",NULL,"okres Turčianske Teplice",Sklené,average,-12.01,37.50,39.50,-0.0506,1,2
Ju3gbFnsxzj,"TARGETreal s. r. o.",land,"large plot",NULL,"okres Žilina",Divina,expensive,16.28,105.00,105.00,0.0000,1,2
JuHoYrf0eK_,"TARGETreal s. r. o.",house,"medium house","fully renovated","okres Turčianske Teplice","Horná Štubňa",cheap,-30.38,2024.39,2012.20,0.0061,1,2
JuAUegGsDW_,"TARGETreal s. r. o.",house,"medium house","fully renovated","okres Turčianske Teplice",Turček,cheap,-37.71,1250.00,1250.00,0.0000,1,1
JutUghljOFb,"TARGETreal s. r. o.",house,"medium house","new construction","okres Martin","Košťany nad Turcom",average,-8.30,2657.96,2190.77,0.2133,1,5
JuehhqekRE3,"TARGETreal s. r. o.",house,"medium house","new construction","okres Martin",Sučany,cheap,-19.13,2956.99,2956.99,0.0000,1,1
Ju7YL1bOSxr,"TARGETreal s. r. o.",house,"medium house","new construction","okres Martin",Tomčany,expensive,6.77,3024.59,3295.25,-0.0821,2,3
JuriX67hMEI,"TARGETreal s. r. o.",house,"medium house","new construction","okres Martin",Tomčany,expensive,6.77,3300.00,3295.25,0.0014,2,3
JuOWTKqdph-,"TARGETreal s. r. o.",house,"medium house","new construction","okres Žilina",Brezany,expensive,30.74,2389.29,2557.74,-0.0659,1,2
JuzL3Tg4FHZ,"TARGETreal s. r. o.",house,"medium house","new construction","okres Žilina",Ovčiarsko,average,-2.35,1232.39,1232.39,0.0000,1,1
Ju7pOpcYmHI,"TARGETreal s. r. o.",house,"medium house","new construction","okres Žilina",Podhorie,expensive,19.77,2551.66,2551.66,0.0000,1,1
JumII_lj6i4,"TARGETreal s. r. o.",house,"medium house","new construction","okres Žilina",Svederník,expensive,24.98,3809.52,3141.38,0.2127,1,4
JuOJxRj9DKw,"TARGETreal s. r. o.",house,"medium house","under construction","okres Čadca",Čierne,cheap,-20.23,2332.22,2332.22,0.0000,1,1
JuNAkKLTuvU,"TARGETreal s. r. o.",house,"medium house","under construction","okres Žilina",Brezany,expensive,30.74,2329.13,2329.13,0.0000,1,1
JuqydMjWuh4,"TARGETreal s. r. o.",house,"medium house",unrenovated,"okres Žilina",Lysica,cheap,-22.24,999.00,999.00,0.0000,1,1
JuldPobEyqZ,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Bytča","Veľké Rovné",average,-9.95,42.17,47.29,-0.1083,2,3
JuSMDjKsDMw,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Bytča","Veľké Rovné",average,-9.95,37.87,47.29,-0.1992,2,3
JutSxfNRIvL,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Čadca",Oščadnica,cheap,-22.04,66.97,85.42,-0.2160,1,3
JuVnYv0MGhb,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Kysucké Nové Mesto","Horný Vadičov",average,-5.28,49.00,46.88,0.0452,1,4
JuwpErO1oQo,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Martin","Karvaša a Bláhovca",average,-11.99,187.05,131.58,0.4216,1,7
JutmSdgoB8o,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Martin",Tomčany,expensive,6.77,206.25,206.25,0.0000,1,1
JuNyZWoxw0A,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Martin","Turčiansky Peter",expensive,14.16,106.27,105.64,0.0060,1,2
JuR1Vqvk3FA,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Martin",Záturčie,average,-12.61,185.87,185.87,0.0000,1,1
JuhyQTsj1LU,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina",Hôrky,expensive,24.36,218.36,215.47,0.0134,1,3
JueabChri5n,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina","Kotrčiná Lúčka",cheap,-18.94,100.00,95.72,0.0447,1,5
JuoouzvegJf,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina","Nezbudská Lúčka",premium,46.16,158.31,158.31,0.0000,1,1
Jukt7sZSrva,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina",Ovčiarsko,average,-2.35,158.71,111.52,0.4232,1,6
Ju5vA5Uv4Dw,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina",Rosina,expensive,26.83,254.36,238.93,0.0646,2,5
JutdkjPNxRS,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina",Rosina,expensive,26.83,253.62,238.93,0.0615,2,5
Jur4zTPDBjU,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina",Stráňavy,premium,50.92,105.00,105.00,0.0000,1,1
JuLNEujfvDD,"TARGETreal s. r. o.",land,"medium plot",NULL,"okres Žilina",Strečno,expensive,16.35,147.92,147.92,0.0000,1,1
Ju1eOtgzhMF,"TARGETreal s. r. o.",house,"small house","new construction","okres Bytča","Veľké Rovné",average,-9.95,2499.88,2499.88,0.0000,1,1
JuQ4i8mNwlL,"TARGETreal s. r. o.",house,"small house",unrenovated,"okres Bytča",Kotešová,expensive,16.48,2753.85,2753.85,0.0000,1,1
Ju120_vTrodT,"TARGETreal s. r. o.",land,"small plot",NULL,"okres Žilina",Hôrky,expensive,24.36,254.83,254.83,0.0000,1,1
JuWpZopSoYC,"TARGETreal s. r. o.",land,"small plot",NULL,"okres Žilina",Ovčiarsko,average,-2.35,185.00,134.11,0.3795,1,7
JuSSppam0PC,"TATRA CITY RESIDENCE s. r. o.",apartment,"1-room apartment","new construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,3949.04,3332.86,0.1849,1,2
Jub6sy4N9gp,"TATRA CITY RESIDENCE s. r. o.",apartment,"2-room apartment","under construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,4293.88,4638.29,-0.0743,3,3
JuW-h1lHUAf,"TATRA CITY RESIDENCE s. r. o.",apartment,"2-room apartment","under construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,5686.84,4638.29,0.2261,3,3
JuEJsd-IFWc,"TATRA CITY RESIDENCE s. r. o.",apartment,"2-room apartment","under construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,3934.15,4638.29,-0.1518,3,3
JuYHImgOHO_,"TATRA CITY RESIDENCE s. r. o.",apartment,"3-room apartment","under construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,4009.98,4009.29,0.0002,2,3
JuGMS7Q7AS7,"TATRA CITY RESIDENCE s. r. o.",apartment,"3-room apartment","under construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,4008.60,4009.29,-0.0002,2,3
JuTPBH57dwB,"TATRA CITY RESIDENCE s. r. o.",apartment,"4-room apartment","development project","okres Liptovský Mikuláš","Staré mesto",average,1.93,3081.19,3081.19,0.0000,1,1
JunIIQTPa44,"TATRA CITY RESIDENCE s. r. o.",apartment,"4-room apartment","under construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,4106.07,4106.07,0.0000,1,1
JuB63TyYdjm,"TATRA CITY RESIDENCE s. r. o.",apartment,loft,"under construction","okres Liptovský Mikuláš","Staré mesto",average,1.93,3374.09,3374.09,0.0000,1,1
JulFrto6Z8R,"Tatra Invest",apartment,"holiday apartment","new construction","okres Liptovský Mikuláš","Demänovská Dolina",premium,84.23,5294.12,5609.23,-0.0562,3,40
JuDetN4gLGy,"Tatra Invest",apartment,"holiday apartment","new construction","okres Liptovský Mikuláš","Demänovská Dolina",premium,84.23,5232.56,5609.23,-0.0672,3,40
Ju8f4W9RYX2,"Tatra Invest",apartment,"holiday apartment","new construction","okres Liptovský Mikuláš","Demänovská Dolina",premium,84.23,5634.15,5609.23,0.0044,3,40
Jux885vgQgO,"Tatra Invest",apartment,"holiday apartment","new construction","okres Liptovský Mikuláš","Liptovský Trnovec",expensive,19.86,5250.00,5250.00,0.0000,1,1
Jun0m0ZrnOH,"Tatry mountain resorts, a.s.",apartment,"holiday apartment","under construction","okres Liptovský Mikuláš","Demänovská Dolina",premium,84.23,11206.08,10372.55,0.0804,5,5
