price_m2,ln_price_m2,holiday_apartment,rooms,area,ln_area,unrenovated,partially_renovated,fully_renovated,new_construction,new_project,ground_floor,upper_floor,top_floor,missing_floor,floor_upto_8,very_high_floor,elevator,age,ln_age,energy_certificate,north,south,east,west,BY,ZA,KM,CA,MT,TR,DK,NO,TS,RK,LM,area_price_index
3781.25,8.237809921779151,0,3.0,56,4.02535169073515,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
3253.49,8.087483545317284,0,2.0,43,3.7612001156935624,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
3502.13,8.16112663380158,0,2.0,47,3.8501476017100584,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
3563.64,8.178537773387825,0,2.0,55,4.007333185232471,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.16382432333333
2349.40,7.761915255389786,0,4.0,83,4.418840607796598,0,1,0,0,0,0,1,0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
2434.78,7.797611682358991,0,3.0,69,4.23410650459726,0,0,1,0,0,0,0,1,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
2415.73,7.789756797842767,0,4.0,89,4.48863636973214,0,0,1,0,0,0,1,0,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
2172.62,7.683689091517438,0,4.0,84,4.430816798843313,0,0,1,0,0,0,1,0,0,2.0,0,0,49,3.912023005428146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
3316.67,8.10671654650915,0,1.0,30,3.4011973816621555,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
2196.97,7.694834417307311,0,3.0,66,4.189654742026425,0,1,0,0,0,0,0,1,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
1535.14,7.336376861074082,0,3.0,74,4.30406509320417,0,1,0,0,0,1,0,0,0,1.0,0,1,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
2128.57,7.663205671737073,0,2.0,70,4.248495242049359,0,0,0,1,0,0,1,0,1,2.8,0,0,8,2.1972245773362196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
2510.77,7.828344757989009,0,3.0,65,4.174387269895637,0,0,1,0,0,0,1,0,0,5.0,0,0,41,3.7376696182833684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
1801.47,7.496358277260146,0,3.0,68,4.219507705176107,1,0,0,0,0,0,0,1,0,4.0,0,0,55,4.02535169073515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
1486.49,7.304172915203954,0,3.0,74,4.30406509320417,1,0,0,0,0,1,0,0,0,1.0,0,1,50,3.9318256327243257,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
2189.35,7.691359975102657,0,4.0,85,4.442651256490317,0,1,0,0,0,0,1,0,0,3.0,0,1,44,3.8066624897703196,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-5.00191563665556
3275.98,8.094372339948219,0,2.0,49,3.8918202981106265,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
3267.24,8.09170087079452,0,2.0,53,3.970291913552122,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
2576.92,7.8543501663210575,0,4.0,130,4.867534450455582,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
3033.44,8.017452568053729,0,2.0,45,3.8066624897703196,0,0,0,1,0,0,0,1,0,3.0,0,0,1,0.6931471805599453,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
3127.14,8.047874127801974,0,3.0,70,4.248495242049359,0,0,1,0,0,0,1,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
3918.03,8.273344255443012,1,2.5,31,3.4339872044851463,0,0,0,1,0,1,0,0,0,1.0,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
2453.85,7.8054134987082895,0,4.0,130,4.867534450455582,0,0,0,1,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
2333.33,7.7550517107968915,0,3.0,90,4.499809670330265,0,0,0,1,0,0,0,0,1,2.8,0,0,1,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
3058.63,8.025722382274997,0,2.0,52,3.9512437185814275,0,0,0,1,0,1,0,0,0,1.0,0,1,1,0.6931471805599453,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
4050.00,8.306472160100585,0,2.0,41,3.713572066704308,0,0,0,1,0,1,0,0,1,2.8,0,0,1,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
2326.67,7.752193339752039,0,5.0,150,5.0106352940962555,0,1,0,0,0,0,0,1,0,3.0,0,0,25,3.258096538021482,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
3082.34,8.033444327770821,0,2.0,52,3.9512437185814275,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.07869344151667
3475.00,8.153349757998892,0,2.0,40,3.6888794541139363,0,0,1,0,0,1,0,0,0,1.0,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3688.10,8.212866699276342,0,1.0,42,3.7376696182833684,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
2879.78,7.965469181323323,0,2.0,52,3.9512437185814275,0,0,0,1,0,1,0,0,0,1.0,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3960.40,8.284100309248359,1,2.5,30,3.4011973816621555,0,0,0,1,0,0,1,0,0,4.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3695.37,8.214835963687094,0,1.0,31,3.4339872044851463,0,0,0,1,0,1,0,0,0,1.0,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3470.59,8.152079887306087,1,2.5,34,3.5263605246161616,0,0,0,1,0,0,0,1,0,7.0,0,1,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
4677.42,8.45050195484859,1,2.5,31,3.4339872044851463,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3697.75,8.21547980555148,1,2.5,31,3.4339872044851463,0,0,1,0,0,0,1,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3547.62,8.174032235100567,1,2.5,42,3.7376696182833684,0,0,0,1,0,1,0,0,0,1.0,0,1,4,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3725.00,8.22282213081366,0,1.0,40,3.6888794541139363,0,0,1,0,0,1,0,0,0,1.0,0,0,5,1.791759469228055,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3804.12,8.24383996890905,1,2.5,97,4.574710978503383,0,0,1,0,0,1,0,0,0,1.0,0,0,42.02,3.761665123839584,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3562.65,8.178259928953663,1,2.5,41,3.713572066704308,0,0,1,0,0,0,0,1,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3021.74,8.013588103393477,1,2.5,46,3.828641396489095,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3547.62,8.174032235100567,1,2.5,42,3.7376696182833684,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3971.43,8.286881510335581,1,2.5,35,3.5553480614894135,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3872.50,8.261655572291025,1,2.5,40,3.6888794541139363,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
2791.18,7.934219724469994,1,2.5,34,3.5263605246161616,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3804.12,8.24383996890905,1,2.5,97,4.574710978503383,0,0,1,0,0,1,0,0,0,1.0,0,0,42.02,3.761665123839584,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
4300.00,8.366370301681654,0,1.0,30,3.4011973816621555,0,0,1,0,0,0,1,0,0,2.0,0,0,5,1.791759469228055,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
3816.13,8.24699209907386,0,2.0,58,4.060443010546419,0,0,1,0,0,1,0,0,0,1.0,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.39579969891111
2570.65,7.851914064198765,0,3.0,51,3.9318256327243257,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-47.19670082116667
1455.00,7.282761179605593,0,3.0,144,4.969813299576001,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-47.19670082116667
1948.31,7.574717609118442,0,3.0,118,4.770684624465665,0,0,0,1,0,0,0,1,0,4.0,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-55.82763356716667
1614.75,7.386935424912582,0,3.0,122,4.804021044733257,0,0,0,1,0,1,0,0,0,1.0,0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-55.82763356716667
2226.42,7.708150193283083,0,2.0,53,3.970291913552122,0,0,1,0,0,0,1,0,0,2.0,0,0,42.02,3.761665123839584,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-5.65874862225000
3559.32,8.177324794365152,0,1.0,30,3.4011973816621555,0,1,0,0,0,0,1,0,0,4.0,0,1,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.65874862225000
2355.93,7.764690832954873,0,2.0,59,4.07753744390572,0,0,1,0,0,0,1,0,1,2.8,0,0,55,4.02535169073515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.65874862225000
3145.39,8.053693167805688,0,1.0,38,3.6375861597263857,0,0,0,1,0,1,0,0,0,1.0,0,0,4.47,1.6992786164338898,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-5.65874862225000
2211.54,7.7014443844158915,0,2.0,52,3.9512437185814275,1,0,0,0,0,0,1,0,1,2.8,0,0,55,4.02535169073515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.65874862225000
1984.00,7.592870287844818,0,2.0,63,4.143134726391533,0,1,0,0,0,0,0,1,0,3.0,0,0,40,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.22729935474000
3118.33,8.045052881092422,0,3.0,60,4.0943445622221,0,0,0,1,0,0,0,1,0,3.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.22729935474000
1752.94,7.469049657296115,0,4.0,85,4.442651256490317,1,0,0,0,0,1,0,0,0,1.0,0,0,45.01,3.8288587641673772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.22729935474000
2918.75,7.978910721417208,0,1.0,32,3.4657359027997265,0,0,0,1,0,0,0,1,0,3.0,0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.22729935474000
2988.10,8.002393012894835,0,2.0,42,3.7376696182833684,0,0,0,1,0,0,1,0,0,2.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.22729935474000
2000.00,7.600902459542082,0,2.0,62,4.127134385045092,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.22729935474000
1517.65,7.324918364836111,0,3.0,85,4.442651256490317,1,0,0,0,0,0,1,0,0,5.0,0,1,45,3.828641396489095,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1764.59,7.47567364776526,0,3.0,85,4.442651256490317,0,1,0,0,0,0,1,0,0,4.0,0,0,20,3.044522437723423,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1911.76,7.555779562720121,0,3.0,68,4.219507705176107,0,1,0,0,0,0,0,1,0,4.0,0,0,53,3.9889840465642745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
2194.03,7.693495314397116,0,3.0,67,4.204692619390966,0,0,1,0,0,0,1,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1710.14,7.444330517490459,0,3.0,69,4.23410650459726,0,1,0,0,0,0,1,0,0,6.0,0,0,49,3.912023005428146,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
2387.91,7.778173785360054,0,3.0,67,4.204692619390966,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
2633.33,7.876004483963417,0,1.0,30,3.4011973816621555,1,0,0,0,0,0,0,1,0,4.0,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1645.88,7.406030474569668,0,3.0,85,4.442651256490317,0,0,1,0,0,1,0,0,0,1.0,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1763.53,7.475072761156021,0,3.0,85,4.442651256490317,1,0,0,0,0,0,0,1,0,7.0,0,1,35,3.58351893845611,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1608.05,7.38277754378285,0,3.0,87,4.465908118654584,0,1,0,0,0,0,1,0,0,2.0,0,0,36,3.6109179126442243,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1610.59,7.384355850475909,0,3.0,85,4.442651256490317,0,1,0,0,0,0,1,0,0,7.0,0,0,45,3.828641396489095,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
2088.24,7.6440768849258784,0,3.0,85,4.442651256490317,0,0,1,0,0,0,1,0,0,4.0,0,1,55,4.02535169073515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
1779.07,7.483846034840011,0,3.0,86,4.454347296253507,0,1,0,0,0,0,1,0,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
2592.98,7.860563072435259,0,2.0,57,4.04305126783455,0,0,1,0,0,0,1,0,1,2.8,0,0,125,4.836281906951478,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-10.79089088036667
2233.83,7.71147288004609,0,1.0,47,3.8501476017100584,1,0,0,0,0,0,1,0,0,8.0,0,1,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.60272336342500
2185.71,7.689695997538977,0,3.0,70,4.248495242049359,0,0,1,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.60272336342500
2115.37,7.656985017078349,0,2.0,52,3.9512437185814275,0,1,0,0,0,0,1,0,0,8.0,0,0,125,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.60272336342500
1915.00,7.557472901614746,0,2.0,60,4.0943445622221,0,1,0,0,0,0,0,0,1,2.8,0,0,13,2.6390573296152584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.60272336342500
2149.10,7.67280442883116,0,3.0,67,4.204692619390966,0,1,0,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.60272336342500
2246.36,7.717066407405152,0,3.0,69,4.23410650459726,0,0,1,0,0,0,1,0,0,6.0,0,1,42.02,3.761665123839584,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-9.60272336342500
2545.45,7.84206273064309,0,2.0,55,4.007333185232471,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.02103437447500
2026.03,7.613833492201467,0,3.0,73,4.290459441148391,0,1,0,0,0,0,1,0,0,5.0,0,1,125,4.836281906951478,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2200.00,7.696212639346407,0,2.0,50,3.912023005428146,1,0,0,0,0,0,0,1,0,8.0,0,0,40,3.713572066704308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2261.54,7.723801276137114,0,3.0,65,4.174387269895637,0,1,0,0,0,0,1,0,0,9.0,1,0,31,3.4657359027997265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2364.86,7.7684741025565085,0,3.0,74,4.30406509320417,0,0,1,0,0,0,1,0,0,4.0,0,0,35,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2427.14,7.794468888446934,0,3.0,70,4.248495242049359,0,0,1,0,0,0,1,0,1,2.8,0,0,47,3.871201010907891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2261.54,7.723801276137114,0,3.0,65,4.174387269895637,0,0,1,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2049.18,7.625194992111114,0,2.0,61,4.110873864173311,1,0,0,0,0,0,1,0,0,6.0,0,0,39,3.6888794541139363,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2150.00,7.673223121121708,0,3.0,66,4.189654742026425,0,1,0,0,0,0,1,0,0,9.0,1,1,125,4.836281906951478,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2118.64,7.658529652376876,0,2.0,59,4.07753744390572,1,0,0,0,0,0,1,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2868.85,7.961666531589115,0,3.0,61,4.110873864173311,0,1,0,0,0,1,0,0,0,1.0,0,1,125,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
1740.26,7.461789806333085,0,3.0,77,4.343805421853684,1,0,0,0,0,0,1,0,0,4.0,0,0,35,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2499.04,7.823661937109413,0,2.0,52,3.9512437185814275,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11195283041667
2064.46,7.632623969987076,0,3.0,61,4.110873864173311,0,1,0,0,0,0,1,0,0,6.0,0,1,35,3.58351893845611,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
1551.32,7.346861460399994,0,3.0,76,4.330733340286331,1,0,0,0,0,0,1,0,0,2.0,0,1,35,3.58351893845611,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
2895.65,7.9709648898482985,0,1.0,35,3.5553480614894135,0,1,0,0,0,0,1,0,0,4.0,0,1,40,3.713572066704308,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
1741.57,7.462542284232243,0,3.0,89,4.48863636973214,0,0,1,0,0,0,1,0,0,3.0,0,0,29,3.4011973816621555,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
1777.67,7.48305879704793,0,4.0,90,4.499809670330265,0,1,0,0,0,0,1,0,0,2.0,0,0,36,3.6109179126442243,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
1500.00,7.313220387090301,0,3.0,80,4.382026634673881,1,0,0,0,0,0,1,0,0,3.0,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
2843.14,7.952664354195161,0,2.0,51,3.9318256327243257,0,0,1,0,0,0,1,0,0,6.0,0,1,37,3.6375861597263857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
2312.40,7.746041225208321,0,3.0,61,4.110873864173311,0,0,1,0,0,0,1,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
1500.00,7.313220387090301,0,3.0,80,4.382026634673881,1,0,0,0,0,0,1,0,0,4.0,0,1,40,3.713572066704308,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
1985.29,7.593520278168235,0,3.0,68,4.219507705176107,0,1,0,0,0,0,0,1,0,7.0,0,0,38,3.6635616461296463,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
2593.22,7.8606556257498905,0,3.0,59,4.07753744390572,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
2909.63,7.975781204315252,0,2.0,44,3.784189633918261,0,0,0,0,1,0,1,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
2070.11,7.635357024944148,0,3.0,72,4.276666119016055,1,0,0,0,0,0,1,0,0,2.0,0,1,65,4.189654742026425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
3250.00,8.086410275323782,0,2.0,40,3.6888794541139363,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.61345316354545
2980.00,7.9996785794994505,0,2.0,50,3.912023005428146,0,1,0,0,0,0,1,0,0,6.0,0,0,42,3.7612001156935624,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2642.71,7.879560184785479,0,3.0,70,4.248495242049359,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2297.62,7.739629083551395,0,4.0,84,4.430816798843313,0,1,0,0,0,0,0,1,0,7.0,0,1,42,3.7612001156935624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2685.71,7.8957004040167735,0,3.0,70,4.248495242049359,0,0,1,0,0,0,1,0,0,2.0,0,0,30,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
3500.00,8.160518247477505,0,2.0,52,3.9512437185814275,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2297.62,7.739629083551395,0,4.0,84,4.430816798843313,0,1,0,0,0,0,0,1,0,7.0,0,1,42,3.7612001156935624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2500.00,7.824046010856292,0,3.0,72,4.276666119016055,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2920.00,7.979338895262328,0,2.0,50,3.912023005428146,1,0,0,0,0,0,1,0,0,3.0,0,0,30,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
3539.80,8.171825507356653,0,2.0,50,3.912023005428146,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
3208.33,8.073505831526296,0,2.0,48,3.871201010907891,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
3326.53,8.109684997629175,0,2.0,49,3.8918202981106265,0,1,0,0,0,1,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2283.58,7.733499665950508,0,3.0,67,4.204692619390966,1,0,0,0,0,0,0,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.78511254420000
2000.00,7.600902459542082,0,1.0,39,3.6635616461296463,0,0,1,0,0,0,0,1,0,3.0,0,0,55,4.02535169073515,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-23.38626729680000
2226.42,7.708150193283083,0,2.0,53,3.970291913552122,0,1,0,0,0,1,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-23.38626729680000
3030.30,8.016416903503249,0,1.0,33,3.4965075614664802,1,0,0,0,0,0,1,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-23.38626729680000
1088.46,6.992519132181286,0,3.0,78,4.356708826689592,1,0,0,0,0,0,1,0,0,3.0,0,0,125,4.836281906951478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-42.72161632650000
1964.91,7.583201721727722,0,2.0,57,4.04305126783455,1,0,0,0,0,0,0,1,0,4.0,0,0,60,4.110873864173311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
1937.50,7.569153761227502,0,2.0,64,4.1588830833596715,0,0,1,0,0,1,0,0,0,1.0,0,1,45,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
2013.43,7.607595014353185,0,3.0,67,4.204692619390966,1,0,0,0,0,0,0,0,1,2.8,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.70857583786250
